"lg" "pos1" "pos2" "ensembl_gene_id"
4 32329916 32332578 "ENSGACG00000020068"
7 10326532 10327531 "ENSGACG00000020069"
4 32332916 32346066 "ENSGACG00000020070"
7 10334641 10339636 "ENSGACG00000020071"
7 10341551 10347519 "ENSGACG00000020072"
4 32350582 32355303 "ENSGACG00000020073"
4 32355793 32357079 "ENSGACG00000020074"
4 32360719 32362813 "ENSGACG00000020075"
4 32364662 32371197 "ENSGACG00000020076"
7 10357075 10359541 "ENSGACG00000020077"
7 10374238 10379462 "ENSGACG00000020078"
4 32373298 32379626 "ENSGACG00000020079"
4 32379737 32384613 "ENSGACG00000020080"
4 32384728 32387831 "ENSGACG00000020081"
7 10379442 10380698 "ENSGACG00000020082"
4 32389601 32403421 "ENSGACG00000020083"
7 10390881 10392102 "ENSGACG00000020084"
4 32423468 32437856 "ENSGACG00000020085"
7 10426420 10441392 "ENSGACG00000020086"
4 32442001 32452286 "ENSGACG00000020087"
7 10456951 10475264 "ENSGACG00000020088"
4 32467594 32477737 "ENSGACG00000020089"
4 32482770 32486686 "ENSGACG00000020090"
4 32488034 32538593 "ENSGACG00000020091"
4 32501604 32508456 "ENSGACG00000020092"
4 32510119 32510728 "ENSGACG00000020093"
4 32510967 32523662 "ENSGACG00000020094"
7 10487838 10536241 "ENSGACG00000020095"
7 10543173 10546503 "ENSGACG00000020096"
7 10578903 10631669 "ENSGACG00000020097"
4 32534147 32552782 "ENSGACG00000020098"
7 10659327 10662169 "ENSGACG00000020099"
4 32561577 32567706 "ENSGACG00000020100"
7 10690408 10721627 "ENSGACG00000020101"
4 32569124 32579823 "ENSGACG00000020102"
7 10761112 10770855 "ENSGACG00000020103"
4 32581142 32587104 "ENSGACG00000020104"
7 10804173 10828839 "ENSGACG00000020105"
7 10836567 10850307 "ENSGACG00000020106"
4 32587091 32590002 "ENSGACG00000020107"
7 10853472 11065656 "ENSGACG00000020108"
4 32590582 32593730 "ENSGACG00000020109"
7 11012916 11013611 "ENSGACG00000020110"
7 11086326 11094438 "ENSGACG00000020111"
7 11099335 11107093 "ENSGACG00000020112"
7 11107960 11117215 "ENSGACG00000020113"
7 11124061 11129096 "ENSGACG00000020116"
7 11130068 11134155 "ENSGACG00000020117"
7 11146315 11150567 "ENSGACG00000020118"
7 11150900 11152868 "ENSGACG00000020119"
7 11155757 11157424 "ENSGACG00000020120"
7 11160583 11162703 "ENSGACG00000020121"
7 11474585 11549910 "ENSGACG00000020123"
7 11574167 11636201 "ENSGACG00000020124"
7 11709833 11711318 "ENSGACG00000020125"
7 11804277 11809535 "ENSGACG00000020126"
7 11816466 11900130 "ENSGACG00000020127"
7 11912675 11928837 "ENSGACG00000020128"
7 11940010 11993968 "ENSGACG00000020129"
7 12086371 12093191 "ENSGACG00000020133"
7 12149990 12162899 "ENSGACG00000020135"
7 12165418 12175249 "ENSGACG00000020139"
7 12180539 12185054 "ENSGACG00000020141"
7 12192536 12195407 "ENSGACG00000020145"
7 12202777 12209311 "ENSGACG00000020151"
7 12211634 12215855 "ENSGACG00000020152"
7 12219858 12237661 "ENSGACG00000020153"
7 12304843 12308292 "ENSGACG00000020154"
7 12320276 12349000 "ENSGACG00000020155"
7 12410732 12423188 "ENSGACG00000020156"
7 12494791 12509482 "ENSGACG00000020158"
7 12512681 12533247 "ENSGACG00000020159"
7 12550752 12553025 "ENSGACG00000020160"
7 12553815 12557405 "ENSGACG00000020161"
7 12566414 12590526 "ENSGACG00000020162"
7 12597726 12602208 "ENSGACG00000020163"
7 12604452 12606245 "ENSGACG00000020164"
7 12607474 12609438 "ENSGACG00000020165"
7 12619357 12629852 "ENSGACG00000020166"
7 12647467 12650755 "ENSGACG00000020167"
7 12658666 12661721 "ENSGACG00000020168"
7 12665160 12687833 "ENSGACG00000020169"
7 12710499 12715104 "ENSGACG00000020170"
7 12721951 12727083 "ENSGACG00000020171"
7 12730248 12733795 "ENSGACG00000020172"
7 12746132 12747559 "ENSGACG00000020173"
7 12750327 12755673 "ENSGACG00000020174"
7 12768515 12784666 "ENSGACG00000020175"
7 12785591 12792312 "ENSGACG00000020176"
7 12797654 12798400 "ENSGACG00000020177"
7 12798591 12800846 "ENSGACG00000020178"
7 12804659 12806944 "ENSGACG00000020179"
7 12811855 12855962 "ENSGACG00000020180"
7 12872157 12875169 "ENSGACG00000020181"
7 12902711 12906802 "ENSGACG00000020182"
7 12915381 12919857 "ENSGACG00000020183"
7 12999068 13000123 "ENSGACG00000020184"
7 13020806 13056193 "ENSGACG00000020185"
7 13068148 13075642 "ENSGACG00000020186"
7 13076990 13081261 "ENSGACG00000020187"
7 13116224 13176677 "ENSGACG00000020188"
7 13205699 13212276 "ENSGACG00000020189"
7 13225914 13233322 "ENSGACG00000020190"
7 13248581 13264599 "ENSGACG00000020191"
7 13266860 13275179 "ENSGACG00000020192"
7 13275786 13290208 "ENSGACG00000020193"
7 13295494 13299633 "ENSGACG00000020194"
7 13300100 13304606 "ENSGACG00000020195"
7 13318639 13324385 "ENSGACG00000020196"
7 13374257 13449465 "ENSGACG00000020197"
7 13452421 13459982 "ENSGACG00000020198"
7 13463877 13470302 "ENSGACG00000020199"
7 13472213 13481428 "ENSGACG00000020200"
7 13489019 13492666 "ENSGACG00000020201"
7 13505638 13508670 "ENSGACG00000020202"
7 13511488 13512528 "ENSGACG00000020203"
7 13513685 13524668 "ENSGACG00000020204"
7 13527772 13540776 "ENSGACG00000020205"
7 13545478 13552637 "ENSGACG00000020206"
7 13560412 13569406 "ENSGACG00000020207"
7 13573625 13574965 "ENSGACG00000020208"
7 13593320 13606871 "ENSGACG00000020209"
7 13627454 13637329 "ENSGACG00000020210"
7 13974033 13976381 "ENSGACG00000020211"
7 13995380 14010742 "ENSGACG00000020212"
7 14013965 14075572 "ENSGACG00000020213"
7 14103105 14106046 "ENSGACG00000020214"
7 14108493 14115518 "ENSGACG00000020215"
7 14183650 14212680 "ENSGACG00000020216"
7 14225069 14226886 "ENSGACG00000020217"
7 14226053 14232395 "ENSGACG00000020218"
7 14235040 14240999 "ENSGACG00000020219"
7 14242463 14247072 "ENSGACG00000020220"
7 14260301 14268806 "ENSGACG00000020221"
7 14316807 14325219 "ENSGACG00000020222"
7 14329272 14341976 "ENSGACG00000020223"
7 14343965 14353827 "ENSGACG00000020224"
7 14358132 14382637 "ENSGACG00000020225"
7 14410026 14443124 "ENSGACG00000020226"
7 14464316 14485331 "ENSGACG00000020227"
7 14487944 14497050 "ENSGACG00000020228"
7 14498720 14505252 "ENSGACG00000020229"
7 14507117 14509707 "ENSGACG00000020230"
7 14513150 14527273 "ENSGACG00000020231"
7 14555092 14571425 "ENSGACG00000020232"
7 14587963 14593757 "ENSGACG00000020233"
7 14603675 14612725 "ENSGACG00000020234"
7 14614771 14619226 "ENSGACG00000020235"
7 14658991 14688319 "ENSGACG00000020236"
7 14706030 14708693 "ENSGACG00000020237"
7 14778775 14788878 "ENSGACG00000020238"
7 14793405 14819213 "ENSGACG00000020239"
7 14824723 14831911 "ENSGACG00000020240"
7 14852692 14860732 "ENSGACG00000020241"
7 14865123 14870596 "ENSGACG00000020242"
7 14871252 14872274 "ENSGACG00000020243"
7 14873239 14875907 "ENSGACG00000020244"
7 14876168 14886480 "ENSGACG00000020245"
7 14888367 14890324 "ENSGACG00000020246"
7 14891145 14896582 "ENSGACG00000020247"
7 14896973 14908645 "ENSGACG00000020248"
7 14910165 14914696 "ENSGACG00000020249"
7 14919931 14932215 "ENSGACG00000020250"
7 14938208 14943980 "ENSGACG00000020251"
7 14964767 14971172 "ENSGACG00000020252"
7 14974131 14980077 "ENSGACG00000020253"
7 14983177 14986803 "ENSGACG00000020254"
7 14987555 14989286 "ENSGACG00000020255"
7 14990159 14994685 "ENSGACG00000020256"
7 14996045 15000947 "ENSGACG00000020257"
7 14996446 15000101 "ENSGACG00000020258"
7 15002338 15004036 "ENSGACG00000020259"
7 15050814 15055095 "ENSGACG00000020260"
7 15062340 15071026 "ENSGACG00000020261"
7 15073062 15080402 "ENSGACG00000020262"
7 15082540 15123816 "ENSGACG00000020263"
7 15135205 15137440 "ENSGACG00000020264"
7 15140992 15195847 "ENSGACG00000020265"
7 15227558 15234735 "ENSGACG00000020266"
7 15236367 15237509 "ENSGACG00000020267"
7 15239101 15240093 "ENSGACG00000020268"
7 15240457 15243132 "ENSGACG00000020269"
7 15243568 15257029 "ENSGACG00000020270"
7 15260522 15334379 "ENSGACG00000020271"
7 15340712 15347614 "ENSGACG00000020272"
7 15349635 15359269 "ENSGACG00000020273"
7 15405552 15407471 "ENSGACG00000020274"
7 15420141 15423461 "ENSGACG00000020275"
7 15431505 15432336 "ENSGACG00000020276"
7 15434894 15438709 "ENSGACG00000020277"
7 15441128 15445661 "ENSGACG00000020278"
7 15448825 15453060 "ENSGACG00000020279"
7 15454238 15462511 "ENSGACG00000020280"
7 15469430 15476793 "ENSGACG00000020281"
7 15489845 15501857 "ENSGACG00000020282"
7 15515051 15516359 "ENSGACG00000020283"
7 15525165 15528015 "ENSGACG00000020284"
7 15529790 15531868 "ENSGACG00000020285"
7 15533722 15537044 "ENSGACG00000020286"
7 15540378 15544275 "ENSGACG00000020287"
7 15567186 15574771 "ENSGACG00000020288"
7 15583867 15594104 "ENSGACG00000020289"
7 15598480 15606962 "ENSGACG00000020290"
7 15612821 15624801 "ENSGACG00000020291"
7 15640600 15671869 "ENSGACG00000020292"
7 15778550 15790982 "ENSGACG00000020293"
7 15804561 15809081 "ENSGACG00000020294"
7 15809745 15813500 "ENSGACG00000020295"
7 15815857 15824549 "ENSGACG00000020296"
7 15827052 15831871 "ENSGACG00000020297"
7 15839921 15844216 "ENSGACG00000020298"
7 15847275 15849776 "ENSGACG00000020299"
7 15852201 15856722 "ENSGACG00000020300"
7 15879123 15930441 "ENSGACG00000020301"
7 16069120 16079590 "ENSGACG00000020302"
7 16099627 16118171 "ENSGACG00000020303"
7 16127580 16137427 "ENSGACG00000020304"
7 16142592 16192711 "ENSGACG00000020305"
7 16259602 16292120 "ENSGACG00000020306"
7 16327636 16330962 "ENSGACG00000020307"
7 16342242 16366782 "ENSGACG00000020308"
7 16373926 16378555 "ENSGACG00000020309"
7 16396694 16399790 "ENSGACG00000020310"
7 16430416 16478058 "ENSGACG00000020311"
7 16489360 16556472 "ENSGACG00000020312"
7 16703180 16706782 "ENSGACG00000020313"
7 16804232 16815940 "ENSGACG00000020314"
7 16829719 16845611 "ENSGACG00000020315"
7 16855815 16860331 "ENSGACG00000020316"
7 16871846 16873412 "ENSGACG00000020317"
7 16888829 16894114 "ENSGACG00000020318"
7 16896044 16899867 "ENSGACG00000020319"
7 16901341 16905118 "ENSGACG00000020320"
7 16916246 16936715 "ENSGACG00000020321"
7 16979133 17004317 "ENSGACG00000020322"
7 17010160 17011176 "ENSGACG00000020323"
7 17020940 17022108 "ENSGACG00000020324"
7 17024309 17031165 "ENSGACG00000020325"
7 17036480 17044183 "ENSGACG00000020326"
7 17045611 17058280 "ENSGACG00000020327"
7 17061334 17071944 "ENSGACG00000020328"
7 17078873 17079943 "ENSGACG00000020329"
7 17083040 17085822 "ENSGACG00000020330"
7 17087633 17107931 "ENSGACG00000020331"
7 17113900 17132233 "ENSGACG00000020332"
7 17153129 17164064 "ENSGACG00000020333"
7 17172024 17175412 "ENSGACG00000020334"
7 17183033 17184016 "ENSGACG00000020335"
7 17188065 17195749 "ENSGACG00000020336"
7 17198387 17203823 "ENSGACG00000020337"
7 17209951 17217908 "ENSGACG00000020338"
7 17237759 17250964 "ENSGACG00000020339"
7 17254978 17257134 "ENSGACG00000020340"
7 17257461 17262253 "ENSGACG00000020341"
7 17264422 17268521 "ENSGACG00000020342"
7 17270774 17274008 "ENSGACG00000020343"
7 17278254 17290477 "ENSGACG00000020344"
7 17292353 17311290 "ENSGACG00000020345"
7 17312023 17316274 "ENSGACG00000020346"
7 17315523 17319529 "ENSGACG00000020347"
7 17321254 17323279 "ENSGACG00000020348"
7 17324971 17329397 "ENSGACG00000020349"
7 17331025 17334333 "ENSGACG00000020350"
7 17345968 17356912 "ENSGACG00000020351"
7 17361084 17361968 "ENSGACG00000020352"
7 17364541 17370059 "ENSGACG00000020353"
7 17373495 17379602 "ENSGACG00000020354"
7 17379341 17381519 "ENSGACG00000020355"
7 17383162 17389795 "ENSGACG00000020356"
7 17392819 17405880 "ENSGACG00000020357"
7 17414810 17419416 "ENSGACG00000020358"
7 17428358 17430295 "ENSGACG00000020359"
7 17433979 17437601 "ENSGACG00000020360"
7 17446833 17449484 "ENSGACG00000020361"
7 17463846 17500020 "ENSGACG00000020362"
7 17506353 17511909 "ENSGACG00000020363"
7 17522442 17530912 "ENSGACG00000020364"
7 17536427 17538070 "ENSGACG00000020365"
7 17543160 17553506 "ENSGACG00000020366"
7 17555779 17574579 "ENSGACG00000020367"
7 17580031 17631190 "ENSGACG00000020368"
7 17649875 17653814 "ENSGACG00000020369"
7 17660352 17668782 "ENSGACG00000020370"
7 17672904 17677820 "ENSGACG00000020371"
7 17679562 17685887 "ENSGACG00000020372"
7 17681971 17682945 "ENSGACG00000020373"
7 17687695 17689967 "ENSGACG00000020374"
7 17690575 17695081 "ENSGACG00000020375"
7 17698831 17702387 "ENSGACG00000020376"
7 17704698 17717526 "ENSGACG00000020377"
7 17722723 17729779 "ENSGACG00000020378"
7 17746937 17765623 "ENSGACG00000020379"
7 17758768 17760612 "ENSGACG00000020380"
7 17767038 17771160 "ENSGACG00000020381"
7 17772760 17779057 "ENSGACG00000020382"
7 17779545 17785773 "ENSGACG00000020383"
7 17790142 17791288 "ENSGACG00000020384"
7 17795411 17818111 "ENSGACG00000020385"
7 17823824 17827313 "ENSGACG00000020386"
7 17833672 17840543 "ENSGACG00000020387"
7 17841023 17845846 "ENSGACG00000020388"
7 17857676 17866141 "ENSGACG00000020389"
7 17868985 17874965 "ENSGACG00000020390"
7 17880340 17881233 "ENSGACG00000020391"
7 17887230 17893621 "ENSGACG00000020392"
7 17899767 17908142 "ENSGACG00000020393"
7 17911856 17932197 "ENSGACG00000020394"
7 17939223 17944353 "ENSGACG00000020395"
7 17946329 17953886 "ENSGACG00000020396"
7 17953499 17960127 "ENSGACG00000020397"
7 17965520 17974749 "ENSGACG00000020398"
7 17978322 17982388 "ENSGACG00000020399"
7 17991436 17995396 "ENSGACG00000020400"
7 17997085 18001531 "ENSGACG00000020401"
7 18002418 18004778 "ENSGACG00000020402"
7 18007253 18010078 "ENSGACG00000020403"
7 18025434 18055295 "ENSGACG00000020404"
7 18060067 18065841 "ENSGACG00000020405"
7 18071000 18075907 "ENSGACG00000020406"
7 18093394 18104266 "ENSGACG00000020407"
7 18121678 18127749 "ENSGACG00000020408"
7 18133048 18140770 "ENSGACG00000020409"
7 18143644 18145494 "ENSGACG00000020410"
7 18148593 18151780 "ENSGACG00000020411"
7 18153173 18156274 "ENSGACG00000020412"
7 18156974 18170784 "ENSGACG00000020413"
7 18173068 18173604 "ENSGACG00000020414"
7 18180559 18199729 "ENSGACG00000020415"
7 18208057 18209358 "ENSGACG00000020416"
7 18215413 18217424 "ENSGACG00000020417"
7 18219272 18228512 "ENSGACG00000020418"
7 18277277 18283139 "ENSGACG00000020419"
7 18286645 18294281 "ENSGACG00000020420"
7 18349455 18364730 "ENSGACG00000020421"
7 18366839 18372450 "ENSGACG00000020422"
7 18382038 18384152 "ENSGACG00000020423"
7 18392653 18402553 "ENSGACG00000020424"
7 18404616 18407812 "ENSGACG00000020425"
7 18408108 18413324 "ENSGACG00000020426"
7 18413920 18416643 "ENSGACG00000020427"
7 18417299 18419451 "ENSGACG00000020428"
7 18425524 18436420 "ENSGACG00000020429"
7 18444981 18465071 "ENSGACG00000020430"
7 18512998 18516229 "ENSGACG00000020431"
7 18527504 18536547 "ENSGACG00000020432"
7 18539190 18546225 "ENSGACG00000020433"
7 18548109 18551764 "ENSGACG00000020434"
7 18553876 18558321 "ENSGACG00000020435"
7 18569383 18572642 "ENSGACG00000020436"
7 18576773 18579403 "ENSGACG00000020437"
7 18578956 18582949 "ENSGACG00000020438"
7 18585497 18603040 "ENSGACG00000020439"
7 18611320 18615153 "ENSGACG00000020440"
7 18621412 18630142 "ENSGACG00000020441"
7 18632237 18634024 "ENSGACG00000020442"
7 18640111 18642468 "ENSGACG00000020443"
7 18643279 18663673 "ENSGACG00000020444"
7 18668437 18669781 "ENSGACG00000020445"
7 18670294 18676401 "ENSGACG00000020446"
7 18679097 18687043 "ENSGACG00000020447"
7 18690919 18691724 "ENSGACG00000020448"
7 18693247 18697244 "ENSGACG00000020449"
7 18704738 18714311 "ENSGACG00000020450"
7 18717956 18728613 "ENSGACG00000020451"
7 18730810 18755710 "ENSGACG00000020452"
7 18769519 18771364 "ENSGACG00000020453"
7 18787382 18794956 "ENSGACG00000020454"
7 18798063 18801234 "ENSGACG00000020455"
7 18801795 18806173 "ENSGACG00000020456"
7 18809440 18814810 "ENSGACG00000020457"
7 18821924 18884178 "ENSGACG00000020458"
7 18937635 18941141 "ENSGACG00000020459"
7 18941387 18942220 "ENSGACG00000020460"
7 18949360 18952906 "ENSGACG00000020461"
7 18962839 18965340 "ENSGACG00000020462"
7 18979716 18986161 "ENSGACG00000020463"
7 18986723 18998027 "ENSGACG00000020464"
7 19001195 19008154 "ENSGACG00000020465"
7 19010239 19014951 "ENSGACG00000020466"
7 19014182 19021265 "ENSGACG00000020467"
7 19022826 19026220 "ENSGACG00000020468"
7 19028241 19029560 "ENSGACG00000020469"
7 19028313 19050014 "ENSGACG00000020470"
7 19050675 19053711 "ENSGACG00000020471"
7 19058006 19064550 "ENSGACG00000020472"
7 19070731 19075868 "ENSGACG00000020473"
7 19077514 19082557 "ENSGACG00000020474"
7 19085237 19092947 "ENSGACG00000020475"
7 19097232 19099165 "ENSGACG00000020476"
7 19100246 19107097 "ENSGACG00000020477"
7 19107347 19109012 "ENSGACG00000020478"
7 19122394 19127881 "ENSGACG00000020479"
7 19129479 19132178 "ENSGACG00000020480"
7 19132149 19136221 "ENSGACG00000020481"
7 19137301 19143266 "ENSGACG00000020482"
7 19143406 19145892 "ENSGACG00000020483"
7 19147749 19149133 "ENSGACG00000020484"
7 19150013 19159190 "ENSGACG00000020485"
7 19164790 19169107 "ENSGACG00000020486"
7 19174314 19182468 "ENSGACG00000020487"
7 19185257 19189106 "ENSGACG00000020488"
7 19193068 19199077 "ENSGACG00000020489"
7 19202508 19204560 "ENSGACG00000020490"
7 19205286 19206358 "ENSGACG00000020491"
7 19238278 19239231 "ENSGACG00000020492"
7 19246409 19250932 "ENSGACG00000020493"
7 19251892 19258594 "ENSGACG00000020494"
7 19259321 19261729 "ENSGACG00000020495"
7 19265700 19267383 "ENSGACG00000020496"
7 19269612 19274352 "ENSGACG00000020497"
7 19279730 19280380 "ENSGACG00000020498"
7 19284115 19284786 "ENSGACG00000020499"
7 19291050 19292738 "ENSGACG00000020500"
7 19293011 19293898 "ENSGACG00000020501"
7 19293486 19295809 "ENSGACG00000020502"
7 19297345 19298043 "ENSGACG00000020503"
7 19298901 19299458 "ENSGACG00000020504"
7 19300110 19301091 "ENSGACG00000020505"
7 19304098 19305054 "ENSGACG00000020506"
7 19308741 19313659 "ENSGACG00000020507"
7 19317369 19319326 "ENSGACG00000020508"
7 19324066 19327909 "ENSGACG00000020509"
7 19331992 19334443 "ENSGACG00000020510"
7 19357459 19371356 "ENSGACG00000020511"
7 19376347 19380259 "ENSGACG00000020512"
7 19379916 19392471 "ENSGACG00000020513"
7 19394340 19399356 "ENSGACG00000020514"
7 19404758 19410345 "ENSGACG00000020515"
7 19411546 19413860 "ENSGACG00000020516"
7 19426152 19428880 "ENSGACG00000020517"
7 19429498 19430713 "ENSGACG00000020518"
7 19433749 19444274 "ENSGACG00000020519"
7 19456498 19465945 "ENSGACG00000020520"
7 19475935 19484351 "ENSGACG00000020521"
7 19503077 19504017 "ENSGACG00000020522"
7 19584621 19586553 "ENSGACG00000020523"
7 19607788 19636864 "ENSGACG00000020524"
7 19637170 19642927 "ENSGACG00000020525"
7 19654135 19655079 "ENSGACG00000020526"
7 19667435 19667827 "ENSGACG00000020527"
7 19671888 19674029 "ENSGACG00000020528"
7 19682151 19684010 "ENSGACG00000020529"
7 19690224 19691389 "ENSGACG00000020530"
7 19694170 19695147 "ENSGACG00000020531"
7 19699196 19700581 "ENSGACG00000020532"
7 19703739 19704847 "ENSGACG00000020533"
7 19715689 19717478 "ENSGACG00000020534"
7 19725662 19726972 "ENSGACG00000020535"
7 19737200 19738132 "ENSGACG00000020536"
7 19739851 19740825 "ENSGACG00000020537"
7 19744062 19745030 "ENSGACG00000020538"
7 19754587 19755930 "ENSGACG00000020539"
7 19762882 19764164 "ENSGACG00000020540"
7 19775838 19776803 "ENSGACG00000020541"
7 19778019 19780244 "ENSGACG00000020542"
7 19780147 19784025 "ENSGACG00000020543"
7 19808277 19812190 "ENSGACG00000020544"
7 19841149 19845845 "ENSGACG00000020545"
7 19849746 19856029 "ENSGACG00000020546"
7 19859946 19862594 "ENSGACG00000020547"
7 19862568 19864174 "ENSGACG00000020548"
7 19865666 19878828 "ENSGACG00000020549"
7 19898579 19924020 "ENSGACG00000020550"
7 19937626 19971002 "ENSGACG00000020551"
7 19976438 19997445 "ENSGACG00000020552"
7 19999571 20005838 "ENSGACG00000020553"
7 20006248 20008918 "ENSGACG00000020554"
7 20033223 20046170 "ENSGACG00000020555"
7 20054776 20129917 "ENSGACG00000020556"
7 20133015 20139399 "ENSGACG00000020557"
7 20148208 20150181 "ENSGACG00000020558"
7 20150918 20155852 "ENSGACG00000020559"
7 20164811 20199950 "ENSGACG00000020560"
7 20203501 20204758 "ENSGACG00000020561"
7 20205928 20208890 "ENSGACG00000020562"
7 20213245 20216586 "ENSGACG00000020563"
7 20217088 20219319 "ENSGACG00000020564"
7 20220187 20229724 "ENSGACG00000020565"
7 20248462 20250782 "ENSGACG00000020566"
7 20257890 20267599 "ENSGACG00000020567"
7 20270318 20284895 "ENSGACG00000020568"
7 20326685 20369400 "ENSGACG00000020569"
7 20372310 20376481 "ENSGACG00000020570"
7 20379533 20396171 "ENSGACG00000020571"
7 20408508 20416657 "ENSGACG00000020572"
7 20445081 20501310 "ENSGACG00000020573"
7 20533691 20538456 "ENSGACG00000020574"
7 20539803 20556888 "ENSGACG00000020575"
7 20561467 20564047 "ENSGACG00000020576"
7 20565349 20569644 "ENSGACG00000020577"
7 20571351 20574003 "ENSGACG00000020578"
7 20574975 20579749 "ENSGACG00000020579"
7 20595160 20602816 "ENSGACG00000020580"
7 20605457 20608021 "ENSGACG00000020581"
7 20634688 20663734 "ENSGACG00000020582"
7 20674931 20690611 "ENSGACG00000020583"
7 20695666 20702497 "ENSGACG00000020584"
7 20713655 20717664 "ENSGACG00000020585"
